8190,2,"",2016-06-11T09:43:06.853,2,"",7161,"",2016-06-11T09:43:06.853,"",2016-06-11T09:43:06.853,[],"",0,""
8191,2,"",2016-06-11T12:11:47.777,1,"",4603,"",2016-06-11T12:11:47.777,"",2016-06-11T12:11:47.777,[],"",0,""
8192,2,"",2016-06-11T13:49:24.473,3,"",1800,"",2016-06-11T13:49:24.473,"",2016-06-11T13:49:24.473,[],"",0,""
8193,2,"",2016-06-11T14:29:50.000,2,"",7942,"",2016-06-11T14:29:50.000,"",2016-06-11T14:29:50.000,[],"",1,""
8194,2,"",2016-06-11T16:25:41.540,1,"",6300,"",2016-06-11T16:25:41.540,"",2016-06-11T16:25:41.540,[],"",0,""
8195,1,"",2016-06-11T16:35:55.020,8,531,7964,"",2016-06-11T16:35:55.020,Move to next unmatched line with vimdiff,2016-08-21T21:03:07.613,"[cursor-movement, vimdiff]",1,3,1
8196,1,"",2016-06-11T17:05:49.713,2,90,6300,"",2016-06-11T17:05:49.713,Avoid ending up in mode from onoremap,2016-06-11T17:05:49.713,"[vimscript, insert-mode, map-operator]",0,3,""
8197,1,8199,2016-06-11T17:21:37.463,3,1634,7260,"",2016-06-11T17:21:37.463,Open text file in an existing console vim window,2016-06-11T19:11:24.910,[vim-windows],1,1,1
8198,2,"",2016-06-11T17:35:10.850,3,"",6300,"",2016-06-11T17:35:10.850,"",2016-06-11T17:35:10.850,[],"",1,""
8199,2,"",2016-06-11T19:11:24.910,5,"",2920,"",2016-06-11T19:11:24.910,"",2016-06-11T19:11:24.910,[],"",1,""
8202,1,8203,2016-06-12T04:39:57.093,4,177,7970,205,2016-06-12T15:35:04.507,"Backward search command ignores \"\\\" in regexp \"o\\?\"",2016-06-12T15:35:04.507,"[regular-expression, search]",1,2,""
8203,2,"",2016-06-12T05:39:45.153,7,"",2920,"",2016-06-12T05:39:45.153,"",2016-06-12T05:39:45.153,[],"",1,""
8205,1,8206,2016-06-12T13:11:18.283,7,1819,6300,51,2016-06-12T13:51:12.603,Jumping from function definition tag to prototype tag,2016-06-12T17:21:22.890,"[tags, ctags, filetype-c]",1,2,1
8206,2,"",2016-06-12T17:21:22.890,6,"",6300,"",2016-06-12T17:21:22.890,"",2016-06-12T17:21:22.890,[],"",0,""
8207,1,8225,2016-06-12T17:38:48.563,5,473,1821,1821,2016-06-16T08:27:57.753,Set highlight in vim function,2016-06-16T08:27:57.753,"[search, highlight]",2,15,""
8208,1,8213,2016-06-12T22:27:45.817,5,288,6300,"",2016-06-12T22:27:45.817,Way to get content of Visual Selection?,2016-06-13T05:45:58.367,"[cut-copy-paste, visual-mode, functions]",3,1,1
8209,1,"",2016-06-12T22:49:42.353,3,81,7184,"",2016-06-12T22:49:42.353,Break long comments,2016-06-14T02:39:50.740,"[ex-mode, comments, ex-command]",2,1,1
8210,2,"",2016-06-12T23:28:45.163,4,"",626,"",2016-06-12T23:28:45.163,"",2016-06-12T23:28:45.163,[],"",2,""
8211,2,"",2016-06-13T03:38:57.003,0,"",7161,7161,2016-06-14T02:39:50.740,"",2016-06-14T02:39:50.740,[],"",4,""
8212,2,"",2016-06-13T04:18:48.940,2,"",7161,7161,2016-06-13T05:09:05.117,"",2016-06-13T05:09:05.117,[],"",0,""
8213,2,"",2016-06-13T05:45:58.367,5,"",5229,"",2016-06-13T05:45:58.367,"",2016-06-13T05:45:58.367,[],"",1,""
8214,2,"",2016-06-13T06:23:56.487,2,"",1821,"",2016-06-13T06:23:56.487,"",2016-06-13T06:23:56.487,[],"",0,""
8215,1,8216,2016-06-13T12:42:09.570,13,3048,6300,205,2016-06-13T21:00:26.283,How do I open a new buffer without opening it in a split?,2016-06-13T21:00:26.283,"[buffers, split]",2,0,1
8216,2,"",2016-06-13T12:46:49.963,12,"",1841,"",2016-06-13T12:46:49.963,"",2016-06-13T12:46:49.963,[],"",0,""
8217,2,"",2016-06-13T13:40:07.723,7,"",1821,6489,2016-06-13T16:21:32.797,"",2016-06-13T16:21:32.797,[],"",0,""
8218,2,"",2016-06-13T14:57:26.860,3,"",7547,7547,2016-06-13T20:21:57.550,"",2016-06-13T20:21:57.550,[],"",5,""
8219,1,8220,2016-06-13T23:46:29.823,5,645,7700,205,2016-06-15T07:06:39.823,How do I ignore regex failure while running a macro?,2016-06-15T07:06:39.823,"[regular-expression, macro]",1,0,1
8220,2,"",2016-06-13T23:53:28.297,9,"",2920,"",2016-06-13T23:53:28.297,"",2016-06-13T23:53:28.297,[],"",0,""
8221,1,"",2016-06-14T02:38:06.927,6,2591,7994,205,2016-06-14T05:43:16.870,Jumping to start/end of function definition in C++,2016-06-14T17:36:22.233,"[cursor-motions, filetype-c]",2,0,""
8222,2,"",2016-06-14T02:57:41.680,3,"",7995,2920,2016-06-14T03:08:36.640,"",2016-06-14T03:08:36.640,[],"",0,""
8223,2,"",2016-06-14T05:36:06.693,7,"",626,-1,2017-04-13T12:51:57.623,"",2016-06-14T17:36:22.233,[],"",0,""
8224,2,"",2016-06-14T07:47:46.337,26,"",1841,3224,2019-12-04T09:04:22.033,"",2019-12-04T09:04:22.033,[],"",1,""
8225,2,"",2016-06-14T08:17:42.290,3,"",1821,"",2016-06-14T08:17:42.290,"",2016-06-14T08:17:42.290,[],"",0,""
8226,1,8227,2016-06-14T18:07:02.690,6,1393,5516,"",2016-06-14T18:07:02.690,cnoremap and the <esc> key,2016-06-14T20:10:15.913,"[key-bindings, command-line]",2,0,1
8227,2,"",2016-06-14T18:21:25.247,9,"",6489,6489,2016-06-14T18:49:17.500,"",2016-06-14T18:49:17.500,[],"",2,""
8228,2,"",2016-06-14T18:21:58.350,5,"",2920,"",2016-06-14T18:21:58.350,"",2016-06-14T18:21:58.350,[],"",1,""
8230,2,"",2016-06-14T18:47:08.507,2,"",2920,"",2016-06-14T18:47:08.507,"",2016-06-14T18:47:08.507,[],"",1,""
8231,1,"",2016-06-14T22:38:32.320,3,1672,8006,1841,2016-06-15T07:36:06.690,Delete indenting spaces one at a time,2016-07-09T05:59:09.000,"[indentation, neovim, tab-characters]",4,1,""
8232,1,8233,2016-06-14T22:57:20.940,4,137,8010,4472,2017-09-26T18:05:29.783,How do I open several FORTRAN files in Vim and save them as HTML files?,2017-09-28T09:24:56.093,"[filetype-html, filetype-fortran]",3,2,""
8233,2,"",2016-06-14T23:14:39.897,6,"",7878,7878,2017-09-28T09:24:56.093,"",2017-09-28T09:24:56.093,[],"",1,""
8234,2,"",2016-06-14T23:52:54.820,2,"",2920,"",2016-06-14T23:52:54.820,"",2016-06-14T23:52:54.820,[],"",0,""
8235,2,"",2016-06-15T02:56:13.970,1,"",8006,205,2016-06-15T10:34:00.703,"",2016-06-15T10:34:00.703,[],"",0,""
8236,2,"",2016-06-15T04:30:26.423,1,"",5229,"",2016-06-15T04:30:26.423,"",2016-06-15T04:30:26.423,[],"",0,""
8237,1,"",2016-06-15T05:11:48.430,2,365,8013,2920,2016-07-19T20:40:06.603,Copying absolute filepath of selected file in Netrw,2016-07-19T22:35:26.533,"[netrw, filesystem]",2,0,1
8238,2,"",2016-06-15T06:27:14.393,3,"",7161,205,2016-06-15T07:05:31.183,"",2016-06-15T07:05:31.183,[],"",3,""
8239,2,"",2016-06-15T06:29:03.490,2,"",21,"",2016-06-15T06:29:03.490,"",2016-06-15T06:29:03.490,[],"",3,""
8240,1,8241,2016-06-15T10:13:22.827,30,14366,7128,1841,2016-06-15T14:00:49.283,Use conditional operators AND or OR in an IF statement?,2016-06-15T14:00:49.283,[vimscript],1,4,4
8241,2,"",2016-06-15T11:20:24.460,31,"",1841,"",2016-06-15T11:20:24.460,"",2016-06-15T11:20:24.460,[],"",3,""
8242,1,8250,2016-06-15T12:33:31.687,2,407,7128,-1,2017-04-13T12:51:57.623,Get 'second previous' occurrence using `search()`,2016-06-19T13:53:22.537,"[vimscript, search]",1,4,1
8244,1,8248,2016-06-15T14:33:38.317,4,1336,5890,"",2016-06-15T14:33:38.317,How to clear previous search highlight in vim?,2016-06-15T14:51:29.280,"[search, gvim, highlight]",1,0,""
8246,1,8247,2016-06-14T23:16:10.857,0,5800,8024,"",2016-06-14T23:16:10.857,How to paste from an external source on VI/VIM,2016-06-15T14:40:26.317,[command-line],1,0,""
8247,2,"",2016-06-14T23:32:43.310,2,"","","",2016-06-14T23:32:43.310,"",2016-06-14T23:38:47.570,[],"",3,""
8248,2,"",2016-06-15T14:51:29.280,9,"",1841,"",2016-06-15T14:51:29.280,"",2016-06-15T14:51:29.280,[],"",0,""
8249,1,8253,2016-06-15T15:56:51.667,6,1755,7128,"",2016-06-15T15:56:51.667,Add constant integer to visually selected numbers,2016-06-15T17:36:54.903,"[regular-expression, visual-block]",4,4,""
8250,2,"",2016-06-15T16:10:49.027,2,"",5229,5229,2016-06-19T13:53:22.537,"",2016-06-19T13:53:22.537,[],"",5,""
8251,2,"",2016-06-15T16:14:49.337,4,"",1821,"",2016-06-15T16:14:49.337,"",2016-06-15T16:14:49.337,[],"",0,""
8252,2,"",2016-06-15T16:29:00.713,8,"",778,778,2016-06-15T17:36:54.903,"",2016-06-15T17:36:54.903,[],"",3,""
8253,2,"",2016-06-15T16:46:29.953,12,"",2920,"",2016-06-15T16:46:29.953,"",2016-06-15T16:46:29.953,[],"",0,""
8254,2,"",2016-06-15T16:53:59.830,2,"",6489,6489,2016-06-15T17:10:42.377,"",2016-06-15T17:10:42.377,[],"",0,""
8255,2,"",2016-06-15T17:09:21.130,0,"",2377,"",2016-06-15T17:09:21.130,"",2016-06-15T17:09:21.130,[],"",0,""
8256,1,"",2016-06-15T17:15:47.817,6,164,7318,2920,2016-06-15T18:39:21.453,Make Vim sessions save alternate files,2016-06-21T22:16:22.307,"[sessions, alternate-file]",2,2,1
8257,1,"",2016-06-15T17:23:20.910,5,168,1065,205,2016-06-16T17:00:42.023,Equivalent of !n in bash in vim for ex commands?,2019-10-29T17:58:23.917,"[ex-mode, command-history]",2,1,2
8258,1,8299,2016-06-15T17:25:50.863,4,810,1410,1410,2016-06-15T17:29:05.317,Make vim-fugitive care about the current working directory when a file is not being edited,2016-06-17T19:03:52.640,[plugin-fugitive],1,9,""
8259,1,8260,2016-06-15T17:31:58.987,5,368,1821,2920,2016-06-15T17:45:32.027,How to set manually the alternate file,2016-06-15T17:45:32.027,"[register, multiple-files, alternate-file]",1,0,""
8260,2,"",2016-06-15T17:41:22.013,6,"",778,"",2016-06-15T17:41:22.013,"",2016-06-15T17:41:22.013,[],"",0,""
8262,1,8263,2016-06-16T05:54:28.787,1,252,8033,8033,2016-06-16T09:59:45.347,"explore, netrw: How to navigate to a file / folder starting with \"abc\"",2016-06-16T09:59:45.347,"[netrw, filesystem]",1,0,""
8263,2,"",2016-06-16T06:06:09.177,2,"",8033,"",2016-06-16T06:06:09.177,"",2016-06-16T06:06:09.177,[],"",0,""
8264,1,8266,2016-06-16T06:42:50.630,1,681,8033,1841,2016-06-16T07:51:17.337,Changing of disk partition with netrw on Windows,2016-06-16T07:51:17.337,"[microsoft-windows, netrw]",1,0,""
8265,1,"",2016-06-16T07:35:14.820,2,149,8035,1821,2016-06-16T09:57:54.220,Order of matches in syn-cluster,2016-06-16T09:57:54.220,[syntax-highlighting],0,0,1
8266,2,"",2016-06-16T07:48:26.193,3,"",1841,-1,2017-05-23T12:38:59.710,"",2016-06-16T07:48:26.193,[],"",0,""
8267,2,"",2016-06-16T08:01:57.373,2,"",1821,-1,2017-04-13T12:51:57.623,"",2016-06-16T08:13:16.970,[],"",3,""
8268,2,"",2016-06-16T08:27:27.063,0,"",1821,-1,2017-04-13T12:51:57.400,"",2016-06-16T08:27:27.063,[],"",0,""
8269,1,8270,2016-06-16T09:36:27.593,2,190,6893,2313,2016-06-16T13:48:57.460,How can I show the + register in Airline?,2016-06-16T13:48:57.460,"[vimscript, vimrc, plugin-airline]",1,0,""
8270,2,"",2016-06-16T09:52:03.660,3,"",1821,"",2016-06-16T09:52:03.660,"",2016-06-16T09:52:03.660,[],"",3,""
8271,1,8272,2016-06-16T10:25:00.200,4,50,1821,"",2016-06-16T10:25:00.200,Open command window dynamically,2016-06-16T11:03:17.430,"[command-line, command-history]",1,1,1
8272,2,"",2016-06-16T11:03:17.430,4,"",6960,"",2016-06-16T11:03:17.430,"",2016-06-16T11:03:17.430,[],"",0,""
8273,2,"",2016-06-16T11:05:28.483,1,"",1821,-1,2017-04-13T12:51:57.623,"",2016-06-16T11:38:41.840,[],"",0,""
8274,1,8277,2016-06-16T13:04:12.740,2,578,7128,"",2016-06-16T13:04:12.740,Function does not work when called as from a mapping,2016-06-16T13:56:37.567,"[vimscript, insert-mode, normal-mode, functions]",1,2,""
8275,1,"",2016-06-16T13:17:47.163,8,130,6882,"",2016-06-16T13:17:47.163,Is there a way to repeat the pænultimate (or older) change?,2016-06-16T16:21:28.123,[repeated-commands],1,3,1
8276,1,8278,2016-06-16T13:49:09.163,1,41,6946,-1,2017-04-13T12:51:57.400,Indenting now add suspicious chars to my files when pasting,2016-06-16T15:09:21.470,"[vimrc, cut-copy-paste, indentation, putty]",1,0,""
8277,2,"",2016-06-16T13:56:37.567,2,"",1821,"",2016-06-16T13:56:37.567,"",2016-06-16T13:56:37.567,[],"",2,""
8278,2,"",2016-06-16T13:59:16.760,4,"",1821,8044,2016-06-16T15:09:21.470,"",2016-06-16T15:09:21.470,[],"",0,""
8279,1,8280,2016-06-16T14:50:16.673,8,266,8044,24,2016-06-17T16:17:45.670,How do I configure vim to show a character when a line is too long to be displayed?,2016-06-17T16:17:45.670,"[vimrc, line-breaks]",1,0,1
8280,2,"",2016-06-16T14:58:37.627,10,"",1821,"",2016-06-16T14:58:37.627,"",2016-06-16T14:58:37.627,[],"",0,""
8282,2,"",2016-06-16T16:21:28.123,6,"",2920,-1,2017-04-13T12:37:14.790,"",2016-06-16T16:21:28.123,[],"",1,""
8283,1,"",2016-06-16T17:21:03.197,3,571,7318,1841,2016-06-17T14:04:07.903,Make Vim sessions save the content of unnamed buffers,2016-06-21T22:02:00.507,"[buffers, sessions]",2,1,""
8284,2,"",2016-06-16T17:29:48.770,2,"",7318,7318,2016-06-21T22:02:00.507,"",2016-06-21T22:02:00.507,[],"",0,""
8285,1,8288,2016-06-17T05:59:49.297,7,3243,5890,1841,2016-06-17T14:50:12.447,What is the best way to re-factor a variable name in vim?,2018-03-10T12:46:36.083,"[substitute, ide]",3,1,6
8286,2,"",2016-06-17T06:18:46.053,5,"",1821,1821,2016-06-17T06:26:58.360,"",2016-06-17T06:26:58.360,[],"",2,""
8287,1,8289,2016-06-17T06:19:21.230,6,2404,5890,24,2016-06-17T08:24:03.853,Copy a word and paste the same word at multiple places in vim,2016-06-17T08:24:03.853,"[cut-copy-paste, gvim]",1,1,""
8288,2,"",2016-06-17T06:22:29.213,12,"",1821,1821,2016-06-17T06:27:59.007,"",2016-06-17T06:27:59.007,[],"",3,""
8289,2,"",2016-06-17T06:26:30.953,6,"",1821,"",2016-06-17T06:26:30.953,"",2016-06-17T06:26:30.953,[],"",0,""
8290,1,"",2016-06-17T10:04:14.720,1,63,8059,1821,2016-06-17T16:38:50.783,Macro fails using arrows,2016-06-17T16:38:50.783,[macro],0,5,""
8291,1,8293,2016-06-17T11:14:39.763,3,458,8062,-1,2017-04-13T12:51:57.400,Is it possible to add a specific text string in the beginning of creating a certain file type?,2016-06-17T12:33:25.177,"[vimrc, filetype, filetype-python]",3,2,""
8292,2,"",2016-06-17T11:23:47.780,3,"",1841,1841,2016-06-17T12:11:51.600,"",2016-06-17T12:11:51.600,[],"",3,""
8293,2,"",2016-06-17T11:24:39.437,1,"",1498,"",2016-06-17T11:24:39.437,"",2016-06-17T11:24:39.437,[],"",2,""
8294,2,"",2016-06-17T11:25:30.250,3,"",1821,"",2016-06-17T11:25:30.250,"",2016-06-17T11:25:30.250,[],"",0,""
8295,1,8297,2016-06-17T13:07:54.857,3,154,8061,2920,2016-06-17T16:10:03.617,Abort an operating pending mapping,2016-06-17T16:10:03.617,"[vimscript, map-operator, object-motions]",1,0,""
8296,2,"",2016-06-17T13:48:31.473,5,"",1841,-1,2017-04-13T12:51:57.400,"",2016-06-18T14:35:00.577,[],"",7,""
8297,2,"",2016-06-17T14:07:11.240,3,"",2920,"",2016-06-17T14:07:11.240,"",2016-06-17T14:07:11.240,[],"",0,""
8298,1,8300,2016-06-17T17:47:15.423,4,732,3050,3050,2016-06-17T17:58:32.897,"Use the same key for `, ~, esc",2016-06-17T19:02:48.507,[keyboard-layout],1,1,""
8299,2,"",2016-06-17T18:57:03.200,1,"",1410,1410,2016-06-17T19:03:52.640,"",2016-06-17T19:03:52.640,[],"",0,""
8300,2,"",2016-06-17T19:02:48.507,4,"",1405,-1,2017-05-23T12:38:59.710,"",2016-06-17T19:02:48.507,[],"",0,""
8301,1,8302,2016-06-17T22:34:28.737,3,84,8073,8073,2016-06-19T15:18:21.063,Word motion and dots behaves differently in bash scripts,2016-06-24T05:44:24.903,[object-motions],1,0,""
8302,2,"",2016-06-17T22:55:04.703,5,"",2920,2920,2016-06-24T05:44:24.903,"",2016-06-24T05:44:24.903,[],"",5,""
8303,2,"",2016-06-18T01:12:21.780,3,"",8076,"",2016-06-18T01:12:21.780,"",2016-06-18T01:12:21.780,[],"",4,""
8304,2,"",2016-06-18T12:34:22.000,2,"",7960,"",2016-06-18T12:34:22.000,"",2016-06-18T12:34:22.000,[],"",0,""
8305,1,8307,2016-06-18T12:40:35.067,6,397,7010,205,2016-06-19T02:52:44.563,Is it possible to execute a :normal command ignoring user-defined maps?,2016-06-19T02:52:44.563,"[vimscript, key-bindings]",1,0,""
8306,1,8310,2016-06-18T12:47:04.573,5,125,7960,"",2016-06-18T12:47:04.573,"In Vim, how can you delete following identical rows in a visual selection, without sorting?",2016-06-18T16:34:01.013,"[ex-mode, replace, sort]",1,2,""
8307,2,"",2016-06-18T12:51:01.963,7,"",20,5229,2016-06-18T13:03:21.367,"",2016-06-18T13:03:21.367,[],"",0,""
8310,2,"",2016-06-18T14:00:02.710,5,"",1821,1821,2016-06-18T14:05:47.337,"",2016-06-18T14:05:47.337,[],"",1,""
8311,1,8330,2016-06-18T16:29:20.987,1,314,7700,"",2016-06-18T16:29:20.987,Removed my vimrc but vim still starts in nocp mode,2016-06-19T22:41:37.347,[vimrc],2,0,""
8312,2,"",2016-06-18T16:47:12.240,5,"",2920,"",2016-06-18T16:47:12.240,"",2016-06-18T16:47:12.240,[],"",1,""
8313,1,8314,2016-06-18T17:16:54.600,1,301,8084,2920,2016-06-18T17:49:55.493,"Philosophical question: Is remapping keys to allow navigation in Insert Mode bad practice? In fact, why even have Normal Mode?",2016-07-06T06:29:16.293,"[key-bindings, vimrc, cursor-motions, insert-mode, normal-mode]",2,3,""
8314,2,"",2016-06-18T17:49:27.197,4,"",2920,2920,2016-07-05T21:19:56.680,"",2016-07-05T21:19:56.680,[],"",1,""
8316,1,8317,2016-06-18T23:36:29.637,4,57,6300,205,2016-06-19T04:33:24.587,Certain functionality doesn't work with `normal!`,2016-06-19T04:33:24.587,"[cursor-movement, normal-mode]",1,0,""
8317,2,"",2016-06-18T23:57:48.377,5,"",2920,2920,2016-06-19T00:18:55.227,"",2016-06-19T00:18:55.227,[],"",5,""
8318,1,"",2016-06-19T03:05:02.767,3,132,8074,8074,2016-09-01T01:21:24.473,How can I display multiple lines in the same compiler error when using :cn?,2018-11-17T10:22:07.187,"[vimscript, quickfix]",0,1,""
8319,1,8320,2016-06-19T10:57:45.580,1,121,6300,"",2016-06-19T10:57:45.580,Braces don't match with regex equals operator,2016-06-19T11:13:11.913,"[vimscript, key-bindings, regular-expression]",1,2,""
8320,2,"",2016-06-19T11:13:11.913,4,"",205,"",2016-06-19T11:13:11.913,"",2016-06-19T11:13:11.913,[],"",1,""
8321,1,8324,2016-06-19T13:21:11.660,1,60,6300,205,2016-06-19T17:41:27.047,% operator without using enclosing brace,2016-06-19T17:41:27.047,[cursor-movement],1,0,""
8322,1,"",2016-06-19T13:25:32.137,5,198,6960,6960,2016-06-20T00:43:17.023,"In a regex, why aren't the multi + and {1,} always parsed exactly the same way?",2016-06-20T00:43:17.023,"[regular-expression, substitute]",1,3,""
8323,2,"",2016-06-19T13:46:39.303,2,"",54,"",2016-06-19T13:46:39.303,"",2016-06-19T13:46:39.303,[],"",0,""
8324,2,"",2016-06-19T13:58:59.450,3,"",51,"",2016-06-19T13:58:59.450,"",2016-06-19T13:58:59.450,[],"",0,""
8325,1,8326,2016-06-19T14:39:31.010,4,1443,6300,"",2016-06-19T14:39:31.010,How to initialize variables in while loops,2016-06-19T15:30:04.647,[vimscript],1,0,""
8326,2,"",2016-06-19T15:30:04.647,8,"",5229,"",2016-06-19T15:30:04.647,"",2016-06-19T15:30:04.647,[],"",0,""
8327,1,"",2016-06-19T16:06:22.417,2,923,6960,6960,2016-06-19T20:30:31.307,How to automatically open the location list window after using the :lhelpgrep command?,2016-06-19T20:30:31.307,"[autocmd, quickfix]",1,2,""
8328,2,"",2016-06-19T19:29:56.140,1,"",6960,6960,2016-06-19T20:30:08.997,"",2016-06-19T20:30:08.997,[],"",0,""
8329,1,8347,2016-06-19T20:52:48.017,3,160,7892,7892,2016-06-21T08:59:50.913,Original vi (version 1.1): Copy lines to alternate file without using named buffer,2016-06-21T10:09:13.133,[original-vi],1,5,""
8330,2,"",2016-06-19T21:20:14.480,2,"",7700,7700,2016-06-19T22:41:37.347,"",2016-06-19T22:41:37.347,[],"",0,""
8331,1,"",2016-06-19T23:22:21.437,3,383,6300,"",2016-06-19T23:22:21.437,Iteration over list seems to be broken,2016-06-20T19:34:31.600,[vimscript],1,1,""
8332,2,"",2016-06-19T23:36:39.467,7,"",5229,5229,2016-06-20T19:34:31.600,"",2016-06-20T19:34:31.600,[],"",4,""
8333,1,"",2016-06-20T01:06:13.010,5,868,8092,-1,2017-04-13T12:51:57.400,Configure custom key mapping for commenting,2016-06-20T02:23:08.533,"[key-bindings, vimrc, comments, plugin-nerdcommenter]",0,6,""
8334,2,"",2016-06-20T06:40:33.533,1,"",3240,"",2016-06-20T06:40:33.533,"",2016-06-20T06:40:33.533,[],"",0,""
8335,1,8336,2016-06-20T07:01:01.843,5,1257,2920,"",2016-06-20T07:01:01.843,"How to I get around \"normal\" exiting visual mode?",2019-07-04T02:26:13.660,"[vimscript, visual-mode]",1,3,1
8336,2,"",2016-06-20T07:30:12.893,6,"",630,630,2019-07-04T02:26:13.660,"",2019-07-04T02:26:13.660,[],"",2,""
8337,1,8338,2016-06-20T17:20:12.753,6,220,6300,6300,2016-06-20T17:36:06.413,Move unambiguously to the next position with changing rows,2016-06-20T17:41:29.443,[cursor-movement],1,2,1
8338,2,"",2016-06-20T17:41:29.443,7,"",205,"",2016-06-20T17:41:29.443,"",2016-06-20T17:41:29.443,[],"",0,""
8339,1,"",2016-06-20T13:11:42.813,6,638,8109,205,2016-06-20T18:20:03.927,How to use a specific vimrc file and still load the usual files?,2016-06-21T14:28:48.657,"[vimrc, linux, invocation]",1,7,""
8340,1,8341,2016-06-20T20:37:33.790,3,109,6300,"",2016-06-20T20:37:33.790,'Very nomagic' doesn't work as expected,2016-06-20T20:55:13.927,"[vimscript, regular-expression]",1,3,""
8341,2,"",2016-06-20T20:55:13.927,4,"",5229,"",2016-06-20T20:55:13.927,"",2016-06-20T20:55:13.927,[],"",0,""
8342,2,"",2016-06-20T20:58:30.023,8,"",7892,"",2016-06-20T20:58:30.023,"",2016-06-20T20:58:30.023,[],"",1,""
8343,2,"",2016-06-20T21:17:36.073,2,"",5360,5360,2016-06-21T06:47:02.287,"",2016-06-21T06:47:02.287,[],"",1,""
8344,1,8350,2016-06-20T22:19:02.050,5,146,6489,6489,2016-06-21T15:20:25.260,Does vim support spell checking in the command line?,2016-06-21T16:25:34.297,"[command-line, spell-checking]",1,0,""
8345,1,8352,2016-06-20T23:24:28.500,10,13837,4779,-1,2017-04-13T12:51:57.400,A built-in way to make Vim open a new buffer with file?,2016-06-21T00:54:08.207,[buffers],2,0,4
8346,2,"",2016-06-20T23:24:55.813,6,"",4779,"",2016-06-20T23:24:55.813,"",2016-06-20T23:24:55.813,[],"",1,""
8347,2,"",2016-06-20T23:38:32.573,3,"",7878,7878,2016-06-21T10:09:13.133,"",2016-06-21T10:09:13.133,[],"",5,""
8348,2,"",2016-06-20T23:59:55.803,1,"",7878,7878,2016-12-26T15:10:21.870,"",2016-12-26T15:10:21.870,[],"",0,""
8349,2,"",2016-06-21T00:28:10.557,4,"",7165,"",2016-06-21T00:28:10.557,"",2016-06-21T00:28:10.557,[],"",1,""
8350,2,"",2016-06-21T00:34:00.853,3,"",5229,5229,2016-06-21T16:25:34.297,"",2016-06-21T16:25:34.297,[],"",6,""
8352,2,"",2016-06-21T00:54:08.207,16,"",5229,"",2016-06-21T00:54:08.207,"",2016-06-21T00:54:08.207,[],"",0,""
8353,2,"",2016-06-21T01:51:25.923,4,"",5296,7878,2016-06-21T14:28:48.657,"",2016-06-21T14:28:48.657,[],"",0,""
8354,1,"",2016-06-21T01:51:42.320,3,5045,1278,1278,2016-06-21T01:59:38.410,How can I copy over an ssh session without +clipboard?,2020-02-07T15:26:30.420,"[cut-copy-paste, os-clipboard]",1,5,""
8355,2,"",2016-06-21T02:41:20.527,3,"",7878,7878,2016-06-21T16:40:26.027,"",2016-06-21T16:40:26.027,[],"",0,""
8356,2,"",2016-06-21T04:26:28.363,4,"",5229,"",2016-06-21T04:26:28.363,"",2016-06-21T04:26:28.363,[],"",1,""
8357,1,8359,2016-06-21T04:46:18.953,7,2816,6420,"",2016-06-21T04:46:18.953,Vim hide buffer like in emacs?,2016-06-21T07:25:34.820,"[buffers, window-management]",2,1,1
8358,2,"",2016-06-21T05:17:51.103,4,"",8105,"",2016-06-21T05:17:51.103,"",2016-06-21T05:17:51.103,[],"",0,""
8359,2,"",2016-06-21T07:25:34.820,14,"",54,"",2016-06-21T07:25:34.820,"",2016-06-21T07:25:34.820,[],"",1,""
8360,1,8362,2016-06-21T11:22:31.750,5,142,8108,"",2016-06-21T11:22:31.750,gqip for VHDL comments does not work,2016-06-21T20:01:56.843,"[formatting, comments]",1,0,""
8361,1,8364,2016-06-21T11:40:34.203,4,2176,6475,"",2016-06-21T11:40:34.203,How can I insert text from the command prompt?,2016-06-21T13:41:59.237,[command-line],2,2,1
8362,2,"",2016-06-21T11:57:19.080,5,"",6698,6698,2016-06-21T20:01:56.843,"",2016-06-21T20:01:56.843,[],"",2,""
8363,2,"",2016-06-21T11:58:08.153,10,"",205,"",2016-06-21T11:58:08.153,"",2016-06-21T11:58:08.153,[],"",0,""
8364,2,"",2016-06-21T13:33:34.760,8,"",1405,1405,2016-06-21T13:41:59.237,"",2016-06-21T13:41:59.237,[],"",0,""
8365,1,8367,2016-06-21T16:23:38.407,7,257,1292,-1,2017-04-13T12:51:57.400,"au FileType netrw echom \"ft is now netrw\" does not show up in :messages",2016-06-22T19:27:40.720,"[autocmd, netrw]",2,0,""
8366,1,"",2016-06-21T17:57:32.753,2,517,1713,2920,2016-06-21T18:19:18.033,Conflict between python used by vim and by YouCompleteMe,2016-06-22T22:26:22.183,"[plugin-you-complete-me, vimscript-python]",1,0,""
8367,2,"",2016-06-21T18:46:03.213,5,"",1405,"",2016-06-21T18:46:03.213,"",2016-06-21T18:46:03.213,[],"",3,""
8368,2,"",2016-06-21T19:56:48.693,5,"",8031,8031,2016-06-23T05:49:41.467,"",2016-06-23T05:49:41.467,[],"",2,""
8369,2,"",2016-06-21T22:16:22.307,0,"",7318,"",2016-06-21T22:16:22.307,"",2016-06-21T22:16:22.307,[],"",0,""
